"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2023-06-18","85","-2.79","4.05","Springer, George",543807,681982,,"ball",,,,,14,"George Springer singles on a ground ball to second baseman Marcus Semien, deflected by shortstop Corey Seager.   Kevin Kiermaier scores.","R","R","R","TEX","TOR","B",,,0,2,2023,"0.51","0.49","1.82","1.64",,,595281,2,6,"Top",,,,,641598,,,9.894884187601132,-123.63249646691014,-0.3629313448180216,3.592472680036,21.080773463391907,-27.262066055331637,"3.29","1.42",,,,"86.4",2387,"6.9",717709,681982,641598,663993,543760,673962,608369,677649,665750,666969,"53.61",,,,,,,,59,3,"Slider",8,6,6,8,6,8,6,8,"Infield shade","Standard",133,"-0.01","0.017"
"SL","2023-06-18","85.1","-2.92","4.03","Springer, George",543807,681982,,"foul",,,,,8,"George Springer singles on a ground ball to second baseman Marcus Semien, deflected by shortstop Corey Seager.   Kevin Kiermaier scores.","R","R","R","TEX","TOR","S",,,0,1,2023,"0.2","0.85","0.08","2",,,595281,2,6,"Top",,,,,641598,,,6.691538015240443,-123.93862768849488,-0.23952892648849422,0.9040902740437402,20.939100490745556,-23.501886628871087,"3.57","1.62",2,"68.2",-42,"86.1",2443,"6.6",717709,681982,641598,663993,543760,673962,608369,677649,665750,666969,"53.93",,,,,,,,59,2,"Slider",8,6,6,8,6,8,6,8,"Standard","Standard",179,"0","-0.046"
"SL","2023-06-18","84","-2.7","4.08","Springer, George",543807,681982,,"foul",,,,,6,"George Springer singles on a ground ball to second baseman Marcus Semien, deflected by shortstop Corey Seager.   Kevin Kiermaier scores.","R","R","R","TEX","TOR","S",,,0,0,2023,"0.47","0.83","0.48","2.42",,,595281,2,6,"Top",,,,,641598,,,6.4668469274262925,-122.20555405412242,0.8737598411027679,3.564674806694747,22.566922603443498,-24.162696242068037,"3.57","1.62",4,"66.1",-29,"84.6",2418,"6.6",717709,681982,641598,663993,543760,673962,608369,677649,665750,666969,"53.93",,,,,,,,59,1,"Slider",8,6,6,8,6,8,6,8,"Standard","Standard",143,"0","-0.038"
"FF","2023-06-18","96","-2.28","5.39","Springer, George",543807,592351,"single","hit_into_play",,,,,7,"George Springer singles on a sharp line drive to left fielder Ezequiel Duran.","R","R","R","TEX","TOR","X",7,"line_drive",0,0,2023,"-1","1.02","-0.44","2.12",,,,0,1,"Top",67.17,104.08,,,641598,,,7.166419105313529,-139.5851776694999,-5.367474022375604,-14.770628036665371,32.577747896548956,-17.76305919202648,"3.57","1.62",210,"103.7",11,"96.2",2051,"6.5",717709,592351,641598,663993,543760,673962,608369,677649,665750,666969,"53.96",0.931,0.926,"0.9",1,1,0,4,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",226,"-0.036","0.388"
"FC","2023-06-17","88.4","-2.6","5.49","Springer, George",543807,641540,"field_out","hit_into_play",,,,,5,"George Springer lines out sharply to right fielder Adolis Garcia.","R","R","R","TEX","TOR","X",9,"line_drive",2,0,2023,"0.22","0.67","0.23","2.68",,,,2,5,"Top",192.61,68.58,,,641680,,,6.504136217614694,-128.71424213393564,-2.207140854902918,1.1026215461417015,25.656541533739507,-24.461657384381642,"3.58","1.63",362,"103.8",21,"89.3",2291,"6.7",717723,641540,641680,663993,543760,673962,608369,677649,665750,666969,"53.79",0.643,0.875,"0",1,0,0,6,37,3,"Cutter",3,2,2,3,2,3,2,3,"Standard","Standard",200,"0.014","-0.144"
"SI","2023-06-17","90.4","-2.5","5.35","Springer, George",543807,641540,,"ball",,,,,14,"George Springer lines out sharply to right fielder Adolis Garcia.","R","R","R","TEX","TOR","B",,,1,0,2023,"-0.72","0.73","1.55","2.32",,,,2,5,"Top",,,,,641680,,,11.779358186650802,-131.20231212002344,-3.1943973525633456,-10.786740371198594,27.325393043132628,-23.185353407525454,"3.44","1.46",,,,"91.5",1945,"7.1",717723,641540,641680,663993,543760,673962,608369,677649,665750,666969,"53.44",,,,,,,,37,2,"Sinker",3,2,2,3,2,3,2,3,"Standard","Standard",217,"0","0.022"
"SL","2023-06-17","82.4","-2.36","5.45","Springer, George",543807,641540,,"ball",,,,,14,"George Springer lines out sharply to right fielder Adolis Garcia.","R","R","R","TEX","TOR","B",,,0,0,2023,"0.31","-0.2","1.93","1.61",,,,2,5,"Top",,,,,641680,,,9.295329171317537,-119.65499418462711,-1.8066829024894786,1.2630675956166357,22.596891459882457,-33.98431287449272,"3.5","1.52",,,,"83.8",2410,"7.3",717723,641540,641680,663993,543760,673962,608369,677649,665750,666969,"53.21",,,,,,,,37,1,"Slider",3,2,2,3,2,3,2,3,"Standard","Standard",53,"0","0.016"
"FC","2023-06-17","88.2","-2.6","5.48","Springer, George",543807,641540,"single","hit_into_play",,,,,4,"George Springer singles on a ground ball to left fielder Ezequiel Duran.","R","R","R","TEX","TOR","X",7,"ground_ball",0,0,2023,"-0.03","0.79","-0.48","2.77",,,,1,3,"Top",83.24,105.63,,,641680,,,5.24012176615738,-128.33628359582457,-2.1740543111947104,-1.346877545012533,26.14490908422347,-23.158510431938616,"3.58","1.63",155,"99.2",7,"89.1",2241,"6.8",717723,641540,641680,663993,543760,673962,608369,677649,665750,666969,"53.7",0.651,0.604,"0.9",1,1,0,4,19,1,"Cutter",3,1,1,3,1,3,1,3,"Standard","Standard",198,"-0.028","0.263"
"SL","2023-06-17","88.1","-1.15","6.11","Springer, George",543807,622250,"field_out","hit_into_play",,,,,9,"George Springer grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.","R","R","R","TEX","TOR","X",6,"ground_ball",0,1,2023,"0.16","0.23","0.37","1.69",,,,1,8,"Top",114.21,145.81,,,641680,,,3.358259672203241,-128.29737471291293,-5.132884608046058,1.0764483627129493,26.27082795996198,-28.745620938479394,"3.58","1.63",107,"95.5",5,"88.1",2193,"6.2",717723,622250,641680,663993,543760,673962,608369,677649,665750,666969,"54.26",0.529,0.479,"0",1,0,0,4,60,2,"Slider",4,2,2,4,2,4,2,4,"Standard","Standard",158,"0.023","-0.143"
"SL","2023-06-17","88.4","-1.29","6.16","Springer, George",543807,622250,,"called_strike",,,,,9,"George Springer grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.","R","R","R","TEX","TOR","S",,,0,0,2023,"0.12","0.35","0.6","1.64",,,,1,8,"Top",,,,,641680,,,4.334918852652909,-128.54050105993693,-5.589580532568386,0.3498655430775985,29.52430727032468,-27.21747931342435,"3.58","1.6",,,,"87.7",2056,"6.1",717723,622250,641680,663993,543760,673962,608369,677649,665750,666969,"54.35",,,,,,,,60,1,"Slider",4,2,2,4,2,4,2,4,"Standard","Standard",236,"0","-0.026"
"SI","2023-06-17","90","-2.58","5.52","Springer, George",543807,641540,"single","hit_into_play",,,,,8,"George Springer singles on a sharp ground ball to third baseman Josh Jung.","R","R","R","TEX","TOR","X",5,"ground_ball",0,0,2023,"-1.39","0.55","0.19","1.96",,,,0,1,"Top",97.96,158.53,,,641680,,,9.938018344051294,-130.68459708442793,-4.059990443480692,-18.003157121287135,27.004351915780198,-25.19743733221785,"3.58","1.63",4,"101.7",-28,"91.1",1952,"7",717723,641540,641680,663993,543760,673962,608369,677649,665750,666969,"53.48",0.137,0.129,"0.9",1,1,0,2,1,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",220,"-0.036","0.388"
"CH","2023-06-16","84.9","1.23","5.6","Springer, George",543807,527048,"strikeout","swinging_strike",,,,,6,"George Springer strikes out swinging.","R","R","L","TEX","TOR","S",2,,2,2,2023,"1.13","0.36","0.78","2.57",,,,2,5,"Top",,,,,641680,,,-3.2836478498732324,-123.63202391416296,-1.4721143421668377,12.258979222904332,26.308093878486563,-28.395360030590155,"3.56","1.62",,,,"84",1512,"5.8",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.71",,0,"0",1,0,0,,35,6,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",121,"0.011","-0.09"
"SI","2023-06-16","92","0.91","5.74","Springer, George",543807,527048,,"ball",,,,,11,"George Springer strikes out swinging.","R","R","L","TEX","TOR","B",,,1,2,2023,"1.27","1.13","-1.39","3.01",,,,2,5,"Top",,,,,641680,,,-8.479491329072655,-133.69183933167838,-3.4671481333231773,17.07314032503494,29.375757896478895,-18.123056352174533,"3.32","1.59",,,,"91",1893,"5.8",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.72",,,,,,,,35,5,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",134,"0","0.016"
"FC","2023-06-16","90.3","1.39","5.53","Springer, George",543807,527048,,"foul",,,,,9,"George Springer strikes out swinging.","R","R","L","TEX","TOR","S",,,1,2,2023,"0.42","1.28","0.34","1.76",,,,2,5,"Top",,,,,641680,,,-3.4913841673994144,-131.39622183630556,-6.15090219807304,5.631970821514232,26.632812351901737,-16.256163304942756,"3.56","1.62",,,,"89.8",2267,"5.9",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.63",,,,,,,,35,4,"Cutter",1,2,2,1,2,1,2,1,"Standard","Standard",146,"0","0"
"CH","2023-06-16","83.6","1.37","5.53","Springer, George",543807,527048,,"foul",,,,,9,"George Springer strikes out swinging.","R","R","L","TEX","TOR","S",,,1,1,2023,"1.36","0.75","0.32","1.69",,,,2,5,"Top",,,,,641680,,,-5.067101175330832,-121.67396849436759,-3.867677754598456,14.511947927308224,24.253563041468343,-24.137645594235945,"3.56","1.62",4,"44",-24,"82.9",1691,"5.9",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.65",,,,,,,,35,3,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",119,"0","-0.027"
"FC","2023-06-16","89.5","1.21","5.7","Springer, George",543807,527048,,"called_strike",,,,,4,"George Springer strikes out swinging.","R","R","L","TEX","TOR","S",,,1,0,2023,"0.6","1.19","-0.77","2.83",,,,2,5,"Top",,,,,641680,,,-6.1003501086208605,-130.2678745292405,-3.562483589618176,8.140301401914906,26.901282779998805,-18.093099419909787,"3.55","1.61",,,,"88.8",2088,"5.8",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.71",,,,,,,,35,2,"Cutter",1,2,2,1,2,1,2,1,"Standard","Standard",143,"0","-0.022"
"FC","2023-06-16","89.1","1.42","5.7","Springer, George",543807,527048,,"ball",,,,,14,"George Springer strikes out swinging.","R","R","L","TEX","TOR","B",,,0,0,2023,"0.54","1.22","1.55","2.03",,,,2,5,"Top",,,,,641680,,,-0.805997031044186,-129.64171609487056,-5.470920826815911,6.220749747032355,27.384563242639913,-17.5133613709472,"3.5","1.61",,,,"88.1",2110,"5.7",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.82",,,,,,,,35,1,"Cutter",1,2,2,1,2,1,2,1,"Standard","Standard",145,"0","0.016"
"SI","2023-06-16","90.5","0.9","5.9","Springer, George",543807,527048,"strikeout","called_strike",,,,,1,"George Springer called out on strikes.","R","R","L","TEX","TOR","S",2,,0,2,2023,"1.32","1.02","-0.74","3.28",,,669289,1,3,"Top",,,,,641680,,,-6.8385315079879785,-131.6866728841403,-2.750383150482109,16.868556118159297,28.000692176965394,-19.97327702445661,"3.29","1.51",,,,"89.6",1903,"5.8",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.75",,0,"0",1,0,0,,18,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",137,"0.031","-0.188"
"CH","2023-06-16","83.7","1.25","5.69","Springer, George",543807,527048,,"foul",,,,,9,"George Springer called out on strikes.","R","R","L","TEX","TOR","S",,,0,2,2023,"1.21","0.81","0.41","1.7",,,669289,1,3,"Top",,,,,641680,,,-4.288570643680783,-121.77884605726224,-4.335081534984108,12.91831577442761,24.10959548620725,-23.495095934383748,"3.56","1.62",122,"62",71,"82.9",1730,"5.8",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.72",,,,,,,,18,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",124,"0","0"
"FC","2023-06-16","88.2","1.49","5.57","Springer, George",543807,527048,,"foul",,,,,6,"George Springer called out on strikes.","R","R","L","TEX","TOR","S",,,0,1,2023,"0.43","1.28","0.63","2.9",,,669289,1,3,"Top",,,,,641680,,,-2.934579092591905,-128.40880843038738,-3.0474386472185966,5.3419599759191545,26.937713967734936,-17.63259235626523,"3.56","1.62",209,"73",47,"87.3",2159,"5.7",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.76",,,,,,,,18,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",143,"0","-0.062"
"CH","2023-06-16","83","1.22","5.7","Springer, George",543807,527048,,"swinging_strike",,,,,14,"George Springer called out on strikes.","R","R","L","TEX","TOR","S",,,0,0,2023,"1.2","0.56","0.19","0.86",,,669289,1,3,"Top",,,,,641680,,,-4.639327746469762,-120.69524574092105,-5.583441963142105,12.622818812672866,24.880551390395198,-25.82987208765749,"3.56","1.62",,,,"82",1706,"5.8",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.72",,,,,,,,18,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",123,"0","-0.05"
"SI","2023-06-16","90.6","1.29","5.71","Springer, George",543807,527048,"field_out","hit_into_play",,,,,6,"George Springer lines out to right fielder Adolis Garcia.","R","R","L","TEX","TOR","X",9,"line_drive",3,1,2023,"1.21","1","0.79","2.24",,,,0,1,"Top",179.62,81.47,,,641680,,,-3.773673006924987,-131.85161932822163,-4.816300353029124,14.858452665956811,28.64404283839219,-19.681495631219995,"3.56","1.62",320,"88.5",26,"89.7",1983,"5.8",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.74",0.066,0.07,"0",1,0,0,3,1,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0.022","-0.396"
"SL","2023-06-16","85.8","-2.81","3.97","Springer, George",543807,681982,"field_out","hit_into_play",,,,,14,"George Springer grounds out softly, first baseman Nathaniel Lowe to pitcher Grant Anderson.","R","R","R","TEX","TOR","X",3,"ground_ball",0,1,2023,"0.34","0.54","1.6","2.46",,,,1,8,"Top",145.22,171.28,,,641680,,,9.845971326444719,-124.54595096807988,1.7432672475517443,1.3776288016124059,27.10447495821385,-27.278683339917105,"3.56","1.62",2,"58.2",-51,"86.4",2394,"7",717741,681982,641680,663993,543760,673962,608369,608671,665750,666969,"53.52",0.269,0.259,"0",1,0,0,1,56,2,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",149,"0.016","-0.143"
"SI","2023-06-16","90.7","1.18","5.79","Springer, George",543807,527048,,"called_strike",,,,,5,"George Springer lines out to right fielder Adolis Garcia.","R","R","L","TEX","TOR","S",,,3,0,2023,"1.31","0.9","0.03","2.32",,,,0,1,"Top",,,,,641680,,,-5.592430522070768,-131.8815505304612,-4.629813810634149,16.439030459847558,28.231094677888382,-20.851006419802808,"3.64","1.67",,,,"89.7",1951,"5.7",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.77",,,,,,,,1,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",138,"0","-0.078"
"SL","2023-06-16","85.9","-2.88","4.13","Springer, George",543807,681982,,"called_strike",,,,,14,"George Springer grounds out softly, first baseman Nathaniel Lowe to pitcher Grant Anderson.","R","R","R","TEX","TOR","S",,,0,0,2023,"0.37","0.56","0.83","1.72",,,,1,8,"Top",,,,,641680,,,8.119411614522944,-124.81751217337211,-0.5086660890948485,2.0337491326114416,27.351783298063317,-26.442402004957188,"3.49","1.61",,,,"86.3",2395,"6.8",717741,681982,641680,663993,543760,673962,608369,608671,665750,666969,"53.68",,,,,,,,56,1,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",124,"0","-0.026"
"FC","2023-06-16","88.6","1.51","5.64","Springer, George",543807,527048,,"ball",,,,,13,"George Springer lines out to right fielder Adolis Garcia.","R","R","L","TEX","TOR","B",,,2,0,2023,"0.31","1.18","-0.32","0.43",,,,0,1,"Top",,,,,641680,,,-5.059346385219808,-128.70333228818083,-9.065291629906556,4.461899906693806,25.003449950157588,-17.367878645036278,"3.5","1.64",,,,"87.9",2130,"5.8",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.71",,,,,,,,1,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",139,"0","0.135"
"SI","2023-06-16","89.2","1.37","5.68","Springer, George",543807,527048,,"ball",,,,,13,"George Springer lines out to right fielder Adolis Garcia.","R","R","L","TEX","TOR","B",,,1,0,2023,"1.36","0.8","-0.03","0.76",,,,0,1,"Top",,,,,641680,,,-6.218264649266516,-129.5520186794975,-7.670990877131334,16.5861699088353,26.691342717392555,-21.773365811010187,"3.5","1.6",,,,"88.4",1925,"5.9",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.62",,,,,,,,1,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",134,"0","0.064"
"FF","2023-06-16","90.1","1.05","5.83","Springer, George",543807,527048,,"ball",,,,,13,"George Springer lines out to right fielder Adolis Garcia.","R","R","L","TEX","TOR","B",,,0,0,2023,"0.95","1.41","-1.01","1.37",,,,0,1,"Top",,,,,641680,,,-7.041794447629669,-130.99521709644208,-8.07205546006474,12.33378507144986,25.269989278066006,-14.367726370707453,"3.47","1.62",,,,"89.6",2000,"5.8",717741,527048,641680,663993,543760,673962,608369,608671,665750,666969,"54.69",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0","0.036"
"FF","2023-06-15","92.4","-1.04","6.95","Springer, George",543807,669330,"field_out","hit_into_play",,,,,2,"George Springer flies out to right fielder Anthony Santander.","R","R","R","BAL","TOR","X",9,"fly_ball",1,1,2023,"-0.24","1.48","0","2.95",,,,2,5,"Top",171.32,71.55,,,543510,,,3.1910451298815374,-134.43184084436456,-7.605130683491915,-3.6418171685165013,28.804744901913594,-12.758628300823924,"3.55","1.62",335,"99.4",41,"92.3",2391,"6.2",717753,669330,543510,602104,687401,683002,622761,669720,663630,623993,"54.29",0.086,0.146,"0",1,0,0,3,39,3,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",202,"0.011","-0.1"
"FC","2023-06-15","88.6","-1.04","6.97","Springer, George",543807,669330,,"called_strike",,,,,9,"George Springer flies out to right fielder Anthony Santander.","R","R","R","BAL","TOR","S",,,1,0,2023,"0.5","0.96","0.56","1.87",,,,2,5,"Top",,,,,543510,,,2.876053170444198,-128.90136697090426,-8.46711496775099,5.1088163201071115,23.64014937435709,-19.99092986794232,"3.71","1.64",,,,"88.9",2418,"6.2",717753,669330,543510,602104,687401,683002,622761,669720,663630,623993,"54.27",,,,,,,,39,2,"Cutter",1,2,2,1,2,1,2,1,"Standard","Standard",173,"0","-0.022"
"FF","2023-06-15","92.1","-1.04","7","Springer, George",543807,669330,,"ball",,,,,14,"George Springer flies out to right fielder Anthony Santander.","R","R","R","BAL","TOR","B",,,0,0,2023,"-0.37","1.59","1.05","1.9",,,,2,5,"Top",,,,,543510,,,6.115736663477069,-133.69053946523286,-10.55748035790312,-5.730167362925717,27.50026747595407,-10.988010655331184,"3.69","1.69",,,,"92.3",2450,"6.4",717753,669330,543510,602104,687401,683002,622761,669720,663630,623993,"54.08",,,,,,,,39,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",198,"0","0.016"
"FC","2023-06-15","88.5","-1.09","6.95","Springer, George",543807,669330,"field_out","hit_into_play",,,,,14,"George Springer lines out to right fielder Anthony Santander.","R","R","R","BAL","TOR","X",9,"line_drive",0,1,2023,"0.33","1.07","0.92","2.26",,,,1,3,"Top",164.19,101.38,,,543510,,,4.213683093193658,-128.72613431625007,-7.6007784698004865,2.8001538959836805,26.162435190250182,-18.856256432568085,"3.55","1.62",262,"78.6",24,"88.5",2441,"6.3",717753,669330,543510,602104,687401,683002,622761,669720,663630,623993,"54.24",0.617,0.579,"0",1,0,0,4,20,2,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",174,"0.018","-0.143"
"CU","2023-06-15","71.2","-0.93","7.06","Springer, George",543807,669330,,"called_strike",,,,,2,"George Springer lines out to right fielder Anthony Santander.","R","R","R","BAL","TOR","S",,,0,0,2023,"0.99","-1.34","0.11","3.53",,,,1,3,"Top",,,,,543510,,,0.36536356406393267,-103.45439904803165,3.16149996223923,6.81792431284397,23.112732580251777,-42.56162339471355,"3.62","1.64",,,,"70.1",2544,"6.3",717753,669330,543510,602104,687401,683002,622761,669720,663630,623993,"54.21",,,,,,,,20,1,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",42,"0","-0.026"
"SL","2023-06-15","89.2","-2.16","5.25","Springer, George",543807,666974,"field_out","hit_into_play",,,,,6,"George Springer lines out to right fielder Anthony Santander.","R","R","R","BAL","TOR","X",9,"line_drive",0,0,2023,"-0.01","-0.07","0.54","2.25",,643376,624415,2,7,"Top",165.77,87.87,,,543510,,,6.6288780102851375,-129.76199560438693,-1.2205782833784131,-1.555027759083885,27.35413368256283,-32.87677235553977,"3.55","1.62",294,"88.6",21,"88.5",2338,"5.9",717753,666974,543510,602104,624428,683002,622761,669720,543305,623993,"54.6",0.271,0.264,"0",1,0,0,3,60,1,"Slider",3,2,2,3,2,3,2,3,"Standard","Standard",80,"0.084","-0.471"
"FF","2023-06-15","92.7","-1.22","6.97","Springer, George",543807,669330,"strikeout","foul_tip",,,,,3,"George Springer strikes out on a foul tip.","R","R","R","BAL","TOR","S",2,,1,2,2023,"-0.36","1.51","0.37","3.22",,,,0,1,"Top",,,,,543510,,,4.867651114385381,-134.9471322998642,-7.159213184182318,-5.378783820323614,24.141339354888586,-12.410265058474815,"3.55","1.62",,,,"93.4",2458,"6.3",717753,669330,543510,602104,687401,683002,622761,669720,663630,623993,"54.19",,0,"0",1,0,0,,1,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",198,"0.022","-0.173"
