"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-09-08","96.7","-2.08","6.25","Romano, Jordan",521692,605447,,"foul",,,,,5,"Salvador Perez singles on a line drive to left fielder Whit Merrifield.   Kyle Isbel scores.    Maikel Garcia to 2nd.","R","R","R","TOR","KC","S",,,0,0,2023,"-0.69","1.49","0.01","2.37",,664728,672580,2,9,"Top",,,,,623168,,,7.284722492666512,-140.28865761163203,-8.222503878137655,-10.922959514813899,37.840040078916225,-10.745089295334497,"3.59","1.72",210,"75",25,"97.8",2320,"7.5",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"52.97",,,,,,,,77,1,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Standard","Standard",202,"0","-0.063"
"FF","2023-09-08","95.4","-2.6","6.01","Romano, Jordan",677951,605447,"field_out","hit_into_play",,,,,4,"Bobby Witt Jr.  flies out to right fielder George Springer.","R","R","R","TOR","KC","X",9,"fly_ball",1,0,2023,"-0.56","1.47","-0.31","2.31",,664728,672580,1,9,"Top",189.49,105.2,,,623168,,,7.430679032809727,-138.38327768477876,-7.407186626141555,-9.053889304966415,37.426883374917104,-11.772985343407903,"3.56","1.72",281,"92.9",46,"96.4",2326,"7.5",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"52.98",0.006,0.005,"0",1,0,0,3,76,2,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Standard","Standard",205,"0.086","-0.545"
"FF","2023-09-08","96","-2.49","5.99","Romano, Jordan",677951,605447,,"ball",,,,,14,"Bobby Witt Jr.  flies out to right fielder George Springer.","R","R","R","TOR","KC","B",,,0,0,2023,"-0.47","1.45","0.9","1.67",,664728,672580,1,9,"Top",,,,,623168,,,10.22078076605816,-138.9108239891149,-9.082433393060436,-8.846200958140228,39.21687394593871,-11.323611548406708,"3.36","1.54",,,,"96.6",2296,"7.5",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"52.99",,,,,,,,76,1,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Standard","Standard",204,"0","0.082"
"SL","2023-09-08","86","-2.54","6.06","Romano, Jordan",672580,605447,"walk","ball",,,,,14,"Maikel Garcia walks.   Kyle Isbel to 2nd.","R","R","R","TOR","KC","B",,,3,2,2023,"0.3","-0.36","1.24","1.6",,,664728,1,9,"Top",,,,,623168,,,8.534245336247098,-124.85204613748083,-3.512050549803986,1.0802054352723067,29.880130035719947,-35.31286336928847,"3.43","1.56",,,,"87.1",2176,"7.5",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"52.97",,0.695903,"0.7",1,0,0,,75,7,"Slider",5,3,3,5,3,5,3,5,"Standard","Strategic",62,"-0.076","0.314"
"SL","2023-09-08","87.2","-2.06","6.2","Romano, Jordan",672580,605447,,"blocked_ball",,,,,14,"Maikel Garcia walks.   Kyle Isbel to 2nd.","R","R","R","TOR","KC","B",,,2,2,2023,"0.2","-0.31","1.47","0.48",,,664728,1,9,"Top",,,,,623168,,,8.236043026105298,-126.60878523906794,-6.981932839401859,0.25437527562203727,29.37316607945765,-34.05909668792466,"3.41","1.56",,,,"88.4",2232,"7.5",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.04",,,,,,,,75,6,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",25,"0","0.099"
"FF","2023-09-08","96.4","-2.12","6.21","Romano, Jordan",672580,605447,,"foul",,,,,1,"Maikel Garcia walks.   Kyle Isbel to 2nd.","R","R","R","TOR","KC","S",,,2,2,2023,"-0.19","1.58","-0.43","3.03",,,664728,1,9,"Top",,,,,623168,,,5.042833048001155,-140.0498385392998,-6.5257342679448245,-3.818097731137633,35.958264736716146,-10.147604707713949,"3.54","1.7",215,"75.3",45,"97.8",2231,"7.5",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53",,,,,,,,75,5,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Standard","Standard",196,"0","0"
"FF","2023-09-08","96.8","-2.06","6.4","Romano, Jordan",672580,605447,,"ball",,,,,12,"Maikel Garcia walks.   Kyle Isbel to 2nd.","R","R","R","TOR","KC","B",,,1,2,2023,"0.01","1.59","0.51","4.99",,,664728,1,9,"Top",,,,,623168,,,6.950802576183716,-140.71855079621008,-1.7903154725011525,-1.6586303284802593,35.75858008072906,-10.993515467633824,"3.36","1.54",,,,"97.8",2126,"7.2",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.32",,,,,,,,75,4,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Standard","Standard",188,"0","0.055"
"SL","2023-09-08","86.2","-2.52","5.98","Romano, Jordan",672580,605447,,"foul",,,,,6,"Maikel Garcia walks.   Kyle Isbel to 2nd.","R","R","R","TOR","KC","S",,,1,1,2023,"0.1","0.01","0.39","2.66",,,664728,1,9,"Top",,,,,623168,,,6.796113590270835,-125.3338827478615,-1.658719095811486,-0.3524865336656695,26.355215853276786,-31.890692763533412,"3.54","1.7",121,"72.5",11,"87.2",2133,"7",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.45",,,,,,,,75,3,"Slider",5,3,3,5,3,5,3,5,"Standard","Strategic",75,"0","-0.065"
"FF","2023-09-08","94.9","-2.09","6.2","Romano, Jordan",672580,605447,,"ball",,,,,12,"Maikel Garcia walks.   Kyle Isbel to 2nd.","R","R","R","TOR","KC","B",,,0,1,2023,"0.22","1.49","0.86","2.93",,,664728,1,9,"Top",,,,,623168,,,7.392135202077865,-137.88674619513327,-6.294147613474529,0.9102080417930637,33.91174424337693,-11.99818670272759,"3.49","1.59",,,,"96.3",2207,"7.4",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.09",,,,,,,,75,2,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Standard","Strategic",192,"0","0.03"
"SL","2023-09-08","85.7","-2.69","6.14","Romano, Jordan",672580,605447,,"called_strike",,,,,3,"Maikel Garcia walks.   Kyle Isbel to 2nd.","R","R","R","TOR","KC","S",,,0,0,2023,"0.22","-0.09","0.48","3.38",,,664728,1,9,"Top",,,,,623168,,,7.150282187351809,-124.5466122894067,0.01876235060403908,0.7699212725356522,26.941272988834527,-33.36503404833526,"3.43","1.54",,,,"86.5",2148,"7.1",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.45",,,,,,,,75,1,"Slider",5,3,3,5,3,5,3,5,"Standard","Strategic",56,"0","-0.05"
"SL","2023-09-08","86.2","-2.16","6.25","Romano, Jordan",680118,605447,"strikeout","called_strike",,,,,14,"Dairon Blanco called out on strikes.","R","R","R","TOR","KC","S",2,,0,2,2023,"0.14","-0.18","0.91","1.5",,,664728,0,9,"Top",,,,,623168,,,7.062327248365398,-125.3455018102542,-4.65382976054129,-0.0798768981137148,27.33620776301429,-33.30184025982568,"3.25","1.44",,,,"86.8",2099,"6.9",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.64",,0,"0",1,0,0,,74,3,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",56,"0.062","-0.234"
"SL","2023-09-08","86.1","-2.22","6.21","Romano, Jordan",680118,605447,,"swinging_strike",,,,,14,"Dairon Blanco called out on strikes.","R","R","R","TOR","KC","S",,,0,1,2023,"0.09","-0.27","1.29","1.47",,,664728,0,9,"Top",,,,,623168,,,8.244494930775945,-125.08904838727267,-4.426395486068688,-0.8401009450251246,27.682301241131725,-34.16582232565882,"3.44","1.59",,,,"86.8",2140,"7",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.45",,,,,,,,74,2,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",52,"0","-0.064"
"SL","2023-09-08","85.2","-2.68","6.07","Romano, Jordan",680118,605447,,"called_strike",,,,,8,"Dairon Blanco called out on strikes.","R","R","R","TOR","KC","S",,,0,0,2023,"-0.01","0.06","-0.07","2.03",,,664728,0,9,"Top",,,,,623168,,,6.241128345278859,-123.92530051402926,-3.2789522831919165,-1.4372884656190816,26.407387882111887,-31.108350819700142,"3.33","1.5",,,,"86.3",2211,"7.2",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.35",,,,,,,,74,1,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",60,"0","-0.054"
"SL","2023-09-08","84.3","-2.42","6.1","Romano, Jordan",664728,605447,"walk","ball",,,,,14,"Kyle Isbel walks.","R","L","R","TOR","KC","B",,,3,2,2023,"0.2","-0.02","0.25","1.31",,,,0,9,"Top",,,,,623168,,,5.892682564707527,-122.59778543454003,-4.718178634588174,0.761502160110721,26.685317807264592,-31.598224682886247,"3.32","1.52",,,,"85.3",2170,"7.2",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.33",,0.695903,"0.7",1,0,0,,73,6,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",51,"-0.074","0.312"
"FF","2023-09-08","94.3","-2.82","5.96","Romano, Jordan",664728,605447,,"foul",,,,,12,"Kyle Isbel walks.","R","L","R","TOR","KC","S",,,3,1,2023,"-0.24","1.59","0.86","2.98",,,,0,9,"Top",,,,,623168,,,10.255257299400812,-136.76588359746594,-5.593832680637501,-5.486153353578877,32.66995874425161,-11.143291259721867,"3.34","1.59",228,"86.9",53,"95.2",2314,"7.2",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.33",,,,,,,,73,5,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Standard","Standard",206,"0","-0.079"
"SL","2023-09-08","83.9","-2.72","6.04","Romano, Jordan",664728,605447,,"ball",,,,,14,"Kyle Isbel walks.","R","L","R","TOR","KC","B",,,2,1,2023,"0.38","-0.24","1.39","1.41",,,,0,9,"Top",,,,,623168,,,8.87476548617266,-121.78797971712596,-3.7303776445274455,1.7016153305273347,27.31989794100234,-33.90250326388481,"3.38","1.57",,,,"84.5",2150,"7.1",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.35",,,,,,,,73,4,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",53,"0","0.116"
"SL","2023-09-08","83.2","-2.73","6.02","Romano, Jordan",664728,605447,,"called_strike",,,,,9,"Kyle Isbel walks.","R","L","R","TOR","KC","S",,,2,0,2023,"0.46","-0.26","0.59","1.94",,,,0,9,"Top",,,,,623168,,,6.804761820620016,-120.89461419667803,-2.3102675919582065,3.030005409391085,26.047370914130532,-34.395485364076436,"3.27","1.5",,,,"83.8",2210,"7",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.49",,,,,,,,73,3,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",70,"0","-0.058"
"SL","2023-09-08","82.2","-2.9","6.04","Romano, Jordan",664728,605447,,"ball",,,,,11,"Kyle Isbel walks.","R","L","R","TOR","KC","B",,,1,0,2023,"0.28","-0.07","-1.41","3.59",,,,0,9,"Top",,,,,623168,,,2.8676574404328665,-119.5979259427812,1.2556064218629293,2.0870094838014612,25.834439530068472,-33.35758152859736,"3.34","1.48",,,,"83",2216,"7.1",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.37",,,,,,,,73,2,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",70,"0","0.064"
"SL","2023-09-08","83.5","-2.96","6.05","Romano, Jordan",664728,605447,,"ball",,,,,11,"Kyle Isbel walks.","R","L","R","TOR","KC","B",,,0,0,2023,"0.41","-0.18","-0.97","3.51",,,,0,9,"Top",,,,,623168,,,3.827457854689548,-121.44770994150078,1.0808345252114602,3.161437433424215,27.227609247359357,-34.46227531875398,"3.21","1.45",,,,"84.2",2328,"7.1",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.37",,,,,,,,73,1,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",70,"0","0.036"
"SL","2023-09-08","82.8","-2.8","5.89","Romano, Jordan",679845,605447,"force_out","hit_into_play",,,,,4,"Nick Loftin grounds into a force out, fielded by second baseman Ernie Clement.   Freddy Fermin out at 2nd.","R","R","R","TOR","KC","X",4,"ground_ball",0,0,2023,"0.23","0.06","-0.55","2.5",658668,671221,666023,2,8,"Top",129.72,144.66,,,623168,,,4.756272495896345,-120.42001411099909,-1.21894812288704,1.0698091934555782,27.97676858495029,-31.5941507336212,"3.32","1.51",16,"84.8",-8,"83.2",2161,"7.1",716673,605447,623168,665489,676391,669289,666182,593160,595281,543807,"53.44",0.123,0.108,"0",1,0,0,2,67,1,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",67,"0.129","-0.777"
"SL","2023-09-04","86","-2.75","5.77","Romano, Jordan",680869,605447,"grounded_into_double_play","hit_into_play",,,,,8,"Zack Gelof grounds into a double play, shortstop Mason McCoy to second baseman Cavan Biggio to first baseman Spencer Horwitz.   Tony Kemp out at 2nd.    Zack Gelof out at 1st.","R","R","R","OAK","TOR","X",6,"ground_ball",1,1,2023,"0.22","-0.29","0.24","1.54",,,643393,1,10,"Bot",113.18,159.3,,,672386,,,6.787727938021112,-125.09227476103374,-3.216120658401736,0.8688683100730471,27.19142248162931,-34.68895988975096,"3.35","1.54",3,"93.6",-23,"87.8",1878,"7.6",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.9",0.12,0.125,"0",1,0,0,2,81,3,"Slider",5,6,5,6,6,5,5,6,"Infield shade","Standard",80,"-0.206","-0.373"
"FF","2023-09-04","97.1","-2.64","6.19","Romano, Jordan",680869,605447,,"ball",,,,,12,"Zack Gelof grounds into a double play, shortstop Mason McCoy to second baseman Cavan Biggio to first baseman Spencer Horwitz.   Tony Kemp out at 2nd.    Zack Gelof out at 1st.","R","R","R","OAK","TOR","B",,,0,1,2023,"-0.53","1.47","0.51","3.64",,,643393,1,10,"Bot",,,,,672386,,,9.872427608978356,-141.0823917070528,-4.737434984897208,-9.330631713018693,32.745772152017295,-11.646856052782008,"3.35","1.51",,,,"99.2",2282,"7.6",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.93",,,,,,,,81,2,"4-Seam Fastball",5,6,5,6,6,5,5,6,"Infield shade","Standard",209,"0","0.03"
"FF","2023-09-04","94.5","-2.54","5.92","Romano, Jordan",680869,605447,,"called_strike",,,,,12,"Zack Gelof grounds into a double play, shortstop Mason McCoy to second baseman Cavan Biggio to first baseman Spencer Horwitz.   Tony Kemp out at 2nd.    Zack Gelof out at 1st.","R","R","R","OAK","TOR","S",,,0,0,2023,"-0.26","1.47","0.84","2.59",,,643393,1,10,"Bot",,,,,672386,,,9.618420080427176,-137.0870110020902,-6.309091564227835,-5.66808664604745,34.08394906463969,-12.431441585828486,"3.42","1.61",,,,"96",2230,"7.6",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.89",,,,,,,,81,1,"4-Seam Fastball",5,6,5,6,6,5,5,6,"Infield shade","Standard",211,"0","-0.05"
"FF","2023-09-04","93.6","-2.93","5.88","Romano, Jordan",643393,605447,"walk","ball",,,,,11,"Tony Kemp walks.","R","L","R","OAK","TOR","B",,,3,1,2023,"-0.32","1.4","-0.89","3.8",,,,1,10,"Bot",,,,,672386,,,6.1290582320184805,-136.20724793199696,-2.735606860837083,-5.37748410208737,31.414644639628964,-14.363852421750387,"3.09","1.35",,,,"95.8",2055,"7.7",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.84",,0.695903,"0.7",1,0,0,,80,5,"4-Seam Fastball",5,6,5,6,6,5,5,6,"Standard","Standard",208,"0.098","0.161"
"FF","2023-09-04","94","-2.95","5.95","Romano, Jordan",643393,605447,,"ball",,,,,11,"Tony Kemp walks.","R","L","R","OAK","TOR","B",,,2,1,2023,"-0.26","1.27","-1","4.23",,,,1,10,"Bot",,,,,672386,,,5.788047488337013,-136.8257285620556,-1.6070077701497585,-4.499742578335955,29.613460346728885,-16.106533733819955,"3.18","1.45",,,,"96.5",2089,"7.7",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.84",,,,,,,,80,4,"4-Seam Fastball",5,6,5,6,6,5,5,6,"Standard","Standard",209,"0","0.077"
"SL","2023-09-04","86.7","-2.74","6.02","Romano, Jordan",643393,605447,,"ball",,,,,14,"Tony Kemp walks.","R","L","R","OAK","TOR","B",,,1,1,2023,"0.28","-0.58","1.39","0.96",,,,1,10,"Bot",,,,,672386,,,9.516608374692154,-125.86796098455657,-4.788125601495574,1.0737138866297558,25.14698780293036,-37.55845779009626,"3.15","1.45",,,,"88.5",2154,"7.5",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.97",,,,,,,,80,3,"Slider",5,6,5,6,6,5,5,6,"Standard","Standard",68,"0","0.034"
"SL","2023-09-04","87.7","-2.92","5.86","Romano, Jordan",643393,605447,,"foul",,,,,6,"Tony Kemp walks.","R","L","R","OAK","TOR","S",,,1,0,2023,"0.14","0.06","0.48","2.08",,,,1,10,"Bot",,,,,672386,,,8.116158878251321,-127.60152014520305,-3.227434223566661,-0.11024536316082051,25.04127345015994,-31.06622593602943,"3.12","1.48",26,"68.5",-3,"89.9",1991,"7.5",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.98",,,,,,,,80,2,"Slider",5,6,5,6,6,5,5,6,"Standard","Standard",95,"0","-0.031"
"FF","2023-09-04","96.6","-2.73","6","Romano, Jordan",643393,605447,,"ball",,,,,12,"Tony Kemp walks.","R","L","R","OAK","TOR","B",,,0,0,2023,"-0.34","1.32","0.49","3.99",,,,1,10,"Bot",,,,,672386,,,9.569243391787444,-140.39289446312742,-2.826285648803197,-6.7040261193638,32.66419216614944,-14.347220403544059,"3.22","1.42",,,,"98.8",2124,"7.7",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.84",,,,,,,,80,1,"4-Seam Fastball",5,6,5,6,6,5,5,6,"Standard","Standard",206,"0","0.025"
"FF","2023-09-04","97.9","-2.47","6.21","Romano, Jordan",691016,605447,"strikeout","swinging_strike",,,,,11,"Tyler Soderstrom strikes out swinging.","R","L","R","OAK","TOR","S",2,,1,2,2023,"-0.26","1.41","-0.59","3.65",,,,0,10,"Bot",,,,,672386,,,5.849921020871391,-142.49570074984706,-4.778245628862795,-4.965371482555715,33.57171891519897,-12.018163828555213,"3.4","1.54",,,,"100.2",2196,"7.6",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.88",,0,"0",1,0,0,,79,4,"4-Seam Fastball",5,6,5,6,6,5,5,6,"Standard","Standard",203,"-0.086","-0.173"
"FF","2023-09-04","95.8","-2.82","5.97","Romano, Jordan",691016,605447,,"called_strike",,,,,6,"Tyler Soderstrom strikes out swinging.","R","L","R","OAK","TOR","S",,,1,1,2023,"-0.34","1.47","0.52","2.34",,,,0,10,"Bot",,,,,672386,,,9.862160090957818,-139.09097598643444,-7.430355240931594,-6.70117067553078,31.56997866497995,-11.610866548636753,"3.37","1.48",,,,"98.1",2298,"7.7",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.78",,,,,,,,79,3,"4-Seam Fastball",5,6,5,6,6,5,5,6,"Standard","Standard",206,"0","-0.055"
"FF","2023-09-04","97.4","-2.72","6.13","Romano, Jordan",691016,605447,,"ball",,,,,11,"Tyler Soderstrom strikes out swinging.","R","L","R","OAK","TOR","B",,,0,1,2023,"-0.34","1.32","-1.17","3.19",,,,0,10,"Bot",,,,,672386,,,5.043085645622436,-141.77092028812612,-5.527992761837643,-5.739249874818159,32.50467303823817,-13.366383968234949,"3.43","1.54",,,,"99.6",2092,"7.5",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.99",,,,,,,,79,2,"4-Seam Fastball",5,6,5,6,6,5,5,6,"Standard","Standard",203,"0","0.028"
"FF","2023-09-04","95.5","-2.78","5.98","Romano, Jordan",691016,605447,,"swinging_strike",,,,,1,"Tyler Soderstrom strikes out swinging.","R","L","R","OAK","TOR","S",,,0,0,2023,"-0.3","1.32","-0.42","2.88",,,,0,10,"Bot",,,,,672386,,,7.069363731980636,-138.86385300036807,-5.636867389920637,-5.449853273532522,30.459213754666134,-14.023787016285302,"3.4","1.54",9,,,"97.8",2085,"7.6",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.9",,,,,,,,79,1,"4-Seam Fastball",5,6,5,6,6,5,5,6,"Standard","Standard",206,"0","-0.038"
"SL","2023-09-04","87.8","-2.38","6.38","Romano, Jordan",671732,605447,"home_run","hit_into_play",,,,,9,"Lawrence Butler homers (4) on a line drive to right center field.    Shea Langeliers scores.","R","L","R","OAK","TOR","X",,"line_drive",1,2,2023,"0.41","-0.37","0.29","2.1",,669127,,0,10,"Bot",189.16,87.65,,,672386,,,5.733835537027752,-127.86432063786441,-3.615101021200046,3.468510870071301,23.979652830791963,-35.722619721436494,"3.57","1.71",403,"110.5",21,"89.9",1866,"7.3",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"53.18",0.943,1.655,"2",1,0,3,6,78,4,"Slider",3,6,3,6,6,5,5,6,"Standard","Standard",81,"0.105","1.484"
"FF","2023-09-04","97.3","-2.51","6.36","Romano, Jordan",671732,605447,,"ball",,,,,11,"Lawrence Butler homers (4) on a line drive to right center field.    Shea Langeliers scores.","R","L","R","OAK","TOR","B",,,0,2,2023,"-0.06","1.39","-0.78","4.08",,669127,,0,10,"Bot",,,,,672386,,,4.867375712542811,-141.70410069156418,-3.9110330968458817,-1.8261494021831215,29.380585386572776,-12.650816247556543,"3.44","1.55",,,,"99.9",2239,"7.5",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"53.04",,,,,,,,78,3,"4-Seam Fastball",3,6,3,6,6,3,3,6,"Standard","Standard",196,"0","0.023"
"FF","2023-09-04","97","-2.71","6.17","Romano, Jordan",671732,605447,,"swinging_strike",,,,,2,"Lawrence Butler homers (4) on a line drive to right center field.    Shea Langeliers scores.","R","L","R","OAK","TOR","S",,,0,1,2023,"-0.33","1.43","0.08","3.51",,669127,,0,10,"Bot",,,,,672386,,,8.387063459492053,-141.19430750517895,-5.026537751438031,-6.047916134110407,27.61263867457227,-12.066012913175031,"3.57","1.71",,,,"99.8",2324,"7.5",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"52.98",,,,,,,,78,2,"4-Seam Fastball",3,6,3,6,6,3,3,6,"Standard","Standard",202,"0","-0.084"
"SL","2023-09-04","86.3","-2.95","6.08","Romano, Jordan",671732,605447,,"called_strike",,,,,8,"Lawrence Butler homers (4) on a line drive to right center field.    Shea Langeliers scores.","R","L","R","OAK","TOR","S",,,0,0,2023,"0.19","-0.14","-0.25","1.91",,669127,,0,10,"Bot",,,,,672386,,,6.164766789276205,-125.69243703411448,-3.553055261922359,0.9114280314510165,22.167000025101512,-33.23535063075823,"3.6","1.58",,,,"88.4",1981,"7.3",716726,605447,672386,687462,624415,669289,669200,593160,662139,543807,"53.22",,,,,,,,78,1,"Slider",3,6,3,6,6,3,3,6,"Standard","Standard",79,"0","-0.062"
"FF","2023-09-04","97.4","-2.16","6.24","Romano, Jordan",669127,605447,"field_out","hit_into_play",,,,,12,"Shea Langeliers pops out to first baseman Spencer Horwitz in foul territory.","R","R","R","OAK","TOR","X",3,"popup",1,0,2023,"-0.14","1.51","0.92","2.99",665923,,,2,9,"Bot",175.57,188.98,,,672386,,,8.830641918777408,-141.50403371277457,-6.801379448944058,-3.9338714386320226,32.54251009982154,-10.52379064632002,"3.21","1.5",127,"75.5",71,"99.8",2281,"7.7",716726,605447,672386,687462,593160,624415,669200,662139,595281,543807,"52.78",0.003,0.004,"0",1,0,0,3,69,2,"4-Seam Fastball",3,3,3,3,3,3,3,3,"Infield shade","Standard",203,"-0.128","-0.388"
"FF","2023-09-04","97.6","-2.11","6.28","Romano, Jordan",669127,605447,,"ball",,,,,12,"Shea Langeliers pops out to first baseman Spencer Horwitz in foul territory.","R","R","R","OAK","TOR","B",,,0,0,2023,"-0.25","1.71","1.01","2.32",665923,,,2,9,"Bot",,,,,672386,,,9.19426770902634,-141.54474477447098,-9.236899115440286,-5.5197973173691715,33.96209528423585,-7.250150029677734,"3.15","1.37",,,,"99.6",2290,"7.7",716726,605447,672386,687462,593160,624415,669200,662139,595281,543807,"52.81",,,,,,,,69,1,"4-Seam Fastball",3,3,3,3,3,3,3,3,"Infield shade","Standard",202,"0","0.033"
